broker_name,ap_code,exchange_name,reference_link,status,notes
MITHUN SECURITIES PVT. LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MKN COMMODITY BROKERS PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MLB COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MMTC LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MNM STOCK BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MONARCH NETWORTH CAPITAL LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MONEYLICIOUS SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MONEYPALM BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MONEYWISE FINVEST LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MOTILAL OSWAL SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MOTISONS COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MOTISONS SHARES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MSB E-TRADE SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MSE FINANCIAL SERVICES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MULTIGAIN COMMODITIES SERVICES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MULTIGAIN SECURITIES SERVICES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MULTIPLEX COMMODITY MERCANTILE PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MUNI BROKING HOUSE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MUTHOOT SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MVM SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NAI NATH COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NARIMAN COMMODITY SERVICES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NAVIA MARKETS LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NAVJEEVAN TRADE AND COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NAVKAR SHARE & STOCK BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NDA COMMODITY BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NEHA FOREX PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NEO WEALTH MANAGEMENT PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NEOVA GLOBAL FINTECH PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NIKHIL COMMODITY AND DERIVATIVES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NIKUNJ STOCK BROKERS LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NINE STAR BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NIRMAL BANG COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NIRMAL BANG SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NIRMAL COMMODITIES,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NK SECURITIES RESEARCH PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NNM SECURITIES PVT.LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NOKHA COMMODITY SERVICES,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NORTEL VINCOM PVT. LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NORTHEAST BROKING SERVICES LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NORTHEAST COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NUVAMA CLEARING SERVICES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NUVAMA WEALTH AND INVESTMENT LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NUVAMA WEALTH MANAGEMENT LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NX BLOCK TRADES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
NYCE SECURITIES & DERIVATIVES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
O J COMMODITIES BROKERS P LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
O.J.FINANCIAL SERVICES (P) LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
OHM DOVETAIL PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
OHM STOCK BROKER PVT. LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
OMKAM COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ONE-UP FINANCIAL CONSULTANTS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
OPEN FUTURES AND COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ORBIS FINANCIAL CORPORATION LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
P. SURYAKANT SHARE & STOCK BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
P.C.S. COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PACE COMMODITY BROKERS PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PACE STOCK BROKING SERVICES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PADMAKSHI COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PARKER DERIVATIVES (INDIA) PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PARSHWANATH COMMODITY PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PARWATI CAPITAL MARKET PVT LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PASHUPATI DERIVATIVES & COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PASSION COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PATRONUS TRADETECH LLP,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PAYTM MONEY LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PCJ HOLDINGS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PCS SECURITIES LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PEE AAR SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PEERLESS SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PENTAD SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PHILLIPCAPITAL (INDIA) PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PINNACLE BROCOM PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PINNACLE FOREX & SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PK INVESTMENTS,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PLUSWEALTH CAPITAL MANAGEMENT LLP,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
POCKETFUL FINTECH CAPITAL PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRABHUDAS LILLADHER PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRAGYA COMMODITY BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRARAMBH SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRB SECURITIES PRIVATE LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRIJESH ARUNKUMAR KURANI,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRITHVI BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRITHVI FINMART PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PROFICIENT COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PROFITMART SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PROGNOSIS SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PROGRESSIVE COMTRADE PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PROGRESSIVE SHARE BROKERS PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PRRSAAR SAMPADA PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PS FINCAP PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PSB SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PUMARTH COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PUNE E COMMODITIES BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PUNE E STOCK BROKING LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PURE BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
PURVAG COMMODITIES AND DERIVATIVES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
QE SECURITIES LLP,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
QI BROKERAGE LLP,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
QUADEYE TRADING,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
QUANT INSTITUTIONAL EQUITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
QUANTICKER RESEARCH LLP,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
QUBE RESEARCH AND TRADING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
R K GLOBAL COMMODITY BROKING LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
R K GLOBAL SHARES & SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
R. WADIWALA COMMODITIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
R. WADIWALA SECURITIES PVT. LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
R.L.P. SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RADAR VISION LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RADHERANI COMMODITIES PRIVATE LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAGHUKUL COMMODITIES INDIA PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAGHUNANDAN CAPITAL PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAGHUNANDAN INDUSTRIES PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAJESH BAHETI,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAKSHA BULLION,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAMSNEHI VINIYOG PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RANGOLI TECHTRADERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RATNAKAR COMMODITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RAY TRADING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RBC FINANCIAL SERVICES PVT. LTD.,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RELIGARE COMMODITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RELIGO BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RELITRADE STOCK BROKING PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RIDDISIDDHI BULLIONS LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RIKHAV COMMODITY BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RIKHAV SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RR COMMODITY BROKERS PVT LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RS WEALTH MANAGEMENT PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
RUDRA SHARES AND STOCK BROKERS LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
S P RAWAL,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SACHDEVA STOCKS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SAMCO SECURITIES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SAMDHYAN COMMODITIES BROKERS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SAMRIDHI STOCKS PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SANCHIT FINANCIAL AND MANAGEMENT SERVICES LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SANJAY JALAN,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SANTOSH KUMAR KEJRIWAL SECU.(P) LTD,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SAPPHIRE BROKING,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SATCO CAPITAL MARKETS LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SB PATIL SECURITIES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
SBI-SG GLOBAL SECURITIES SERVICES PRIVATE LIMITED,,MCX,https://www.mcxindia.com/membership/existing-members/qualified-stock-brokers,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
